Velocity,Brightness Temperature,Velocity Corrected
-153.3490888907341,2.8484132409151037,-132.40042449575418
-154.17354647133965,1.9172932597664065,-133.22488207635973
-154.99800405201177,2.297296493785179,-134.04933965703185
-155.82246163261732,1.4197583659073096,-134.8737972376374
-156.6469192132229,1.9172932597667476,-135.698254818243
-157.47137679389502,2.214704053880862,-136.5227123989151
-158.29583437450057,1.303023094995634,-137.34716997952066
-159.12029195517272,1.4197583659073096,-138.1716275601928
-159.94474953577827,0.6939504641860275,-138.99608514079836
-160.76920711638382,1.4581107437518277,-139.8205427214039
-161.59366469705594,1.6134467383737352,-140.64500030207603
-162.41812227766152,0.8384438510791163,-141.4694578826816
-163.24257985826708,1.8929126366988633,-142.29391546328716
-164.0670374389392,0.7346069982841037,-143.11837304395928
-164.89149501954475,0.5185696158923427,-143.94283062456483
-165.71595260015033,1.1744308715197427,-144.76728820517042
-166.54041018082245,-0.10861874264518079,-145.59174578584253
-167.364867761428,0.4369632475232059,-146.4162033664481
-168.18932534203356,-0.5151153634271601,-147.24066094705364
-169.0137829227057,-0.4830241811103271,-148.0651185277258
-169.83824050331125,0.8451386324711301,-148.88957610833134
-170.6626980839168,0.3308149335200845,-149.7140336889369
-171.48715566458893,-0.04132225377145815,-150.538491269609
-172.3116132451945,0.8823637869490675,-151.3629488502146
-173.13607082580006,-1.217049477080682,-152.18740643082015
-173.96052840647218,0.5810815279629615,-153.01186401149226
-174.78498598707773,0.12999495595675725,-153.83632159209782
-175.60944356768331,-0.7060762228491093,-154.6607791727034
-176.43390114835543,-0.7060762228491377,-155.48523675337552
-177.25835872896099,-0.18658691473777722,-156.30969433398107
-178.08281630956654,-0.5780934906775634,-157.13415191458662
-178.90727389023868,-0.48031823285674946,-157.95860949525877
-179.73173147084424,-0.15278018170929286,-158.78306707586432
-180.5561890514498,-0.48031823285672104,-159.60752465646988
-181.3806466321219,0.8785191928940002,-160.431982237142
-182.2051042127275,-0.9126445356557191,-161.25643981774758
-183.02956179333304,-0.5456741542889496,-162.08089739835313
-183.85401937400516,-0.050283172268141385,-162.90535497902525
-184.67847695461072,-0.7862901583369855,-163.7298125596308
-185.5029345352163,-0.48031823285672104,-164.55427014023638
-186.32739211588841,-0.4142640146941723,-165.3787277209085
-187.15184969649397,-1.1970792515625455,-166.20318530151405
-187.9763072771661,-0.6571912140992175,-167.02764288218617
-188.80076485777167,-1.0427717022365677,-167.85210046279175
-189.62522243837722,0.8237384383238542,-168.6765580433973
-190.44968001904934,-0.0026690831259976733,-169.50101562406942
-191.2741375996549,-1.4069834871107822,-170.32547320467498
-192.09859518026047,-0.8841964653411516,-171.14993078528056
-192.9230527609326,-0.8195339520869176,-171.97438836595268
-193.74751034153815,-0.8195339520868323,-172.79884594655823
-194.5719679221437,-1.3768401451439196,-173.62330352716378
-195.39642550281584,0.1406191482254222,-174.44776110783593
-196.2208830834214,-1.2545857179349618,-175.27221868844148
-197.04534066402695,-0.2873129240503012,-176.09667626904704
-197.8697982446991,-1.2854041253978359,-176.92113384971918
-198.69425582530465,-1.2854041253974664,-177.74559143032474
-199.5187134059102,-0.654698759230488,-178.5700490109303
-200.34317098658232,-0.11160104835534312,-179.3945065916024
-201.16762856718788,0.9110740238716595,-180.21896417220796
-201.99208614779346,-0.003782651766560008,-181.04342175281354
-202.81654372846558,0.03256497775677403,-181.86787933348566
-203.64100130907113,-1.0339606396325713,-182.69233691409121
-204.46545888967668,0.3615933081296383,-183.51679449469677
-205.28991647034883,1.0311504216412537,-184.3412520753689
-206.11437405095438,-0.003782651766560008,-185.16570965597447
-206.93883163155994,-0.450692449717625,-185.99016723658002
-207.76328921223208,-0.9693087980356871,-186.81462481725217
-208.58774679283763,0.39914778892440594,-187.63908239785772
-209.4122043734432,-0.11160104835522944,-188.46353997846327
-210.2366619541153,0.7930054949929364,-189.2879975591354
-211.0611195347209,0.7930054949929364,-190.11245513974097
